ean,product_id,manufacturer,article_type,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
4250148445720,581461,Proline,Felge,provider 17,,,,,,
4250148445737,581473,Proline,Felge,provider 17,,,,,,
4250148445744,581477,Proline,Felge,provider 17,,,,,,
4250148445751,581475,Proline,Felge,provider 17,,,,,,
4250148445775,581482,Proline,Felge,provider 17,,,,,,
4250148445799,581479,Proline,Felge,provider 17,,,,,,
4250148445812,581480,Proline,Felge,provider 17,,,,,,
4250148446031,581455,Proline,Felge,provider 17,,,,,,
4250148446055,581459,Proline,Felge,provider 17,,,,,,
4250148446093,581456,Proline,Felge,provider 17,,,,,,
4250148446109,581458,Proline,Felge,provider 17,,,,,,
4250148446116,581460,Proline,Felge,provider 17,,,,,,
4250148446123,581452,Proline,Felge,provider 17,,,,,,
4250148446130,581454,Proline,Felge,provider 17,,,,,,
4250148446246,613447,Proline,Felge,provider 17,,,,,,
4250148446260,613449,Proline,Felge,provider 17,,,,,,
4250148446277,613450,Proline,Felge,provider 17,,,,,,
4250148446284,613451,Proline,Felge,provider 17,,,,,,
4250148446291,613452,Proline,Felge,provider 17,,,,,,
4250148446451,624687,Proline,Felge,provider 17,,,,,,
4250148446468,624689,Proline,Felge,provider 17,,,,,,
4250148446475,624691,Proline,Felge,provider 17,,,,,,
4250148446482,624693,Proline,Felge,provider 17,,,,,,
4250148446499,624695,Proline,Felge,provider 17,,,,,,
4250148446505,624697,Proline,Felge,provider 17,,,,,,
4250148446512,613445,Proline,Felge,provider 17,,,,,,
4250148446529,613446,Proline,Felge,provider 17,,,,,,
4250148446659,624673,Proline,Felge,provider 17,,,,,,
4250148446666,624672,Proline,Felge,provider 17,,,,,,
4250148446673,624675,Proline,Felge,provider 17,,,,,,
4250148446680,624674,Proline,Felge,provider 17,,,,,,
4250148446703,624686,Proline,Felge,provider 17,,,,,,
4250148446710,624688,Proline,Felge,provider 17,,,,,,
4250148446727,624690,Proline,Felge,provider 17,,,,,,
4250148446734,624692,Proline,Felge,provider 17,,,,,,
4250148446741,624694,Proline,Felge,provider 17,,,,,,
4250148446758,624696,Proline,Felge,provider 17,,,,,,
4250148446840,613434,Proline,Felge,provider 17,,,,,,
4250148446925,613461,Proline,Felge,provider 17,,,,,,
4250148446956,613458,Proline,Felge,provider 17,,,,,,
4250148448295,624671,Proline,Felge,provider 17,,,,,,
4250148448301,624670,Proline,Felge,provider 17,,,,,,
4250148448318,624676,Proline,Felge,provider 17,,,,,,
4250148448325,624677,Proline,Felge,provider 17,,,,,,
4250148448332,624678,Proline,Felge,provider 17,,,,,,
4250148448349,624679,Proline,Felge,provider 17,,,,,,
4250148448356,624680,Proline,Felge,provider 17,,,,,,
4250148448363,624681,Proline,Felge,provider 17,,,,,,
4250148448370,624682,Proline,Felge,provider 17,,,,,,
4250148448387,624683,Proline,Felge,provider 17,,,,,,
4250148448394,624684,Proline,Felge,provider 17,,,,,,
4250148448400,624685,Proline,Felge,provider 17,,,,,,
4250148448448,624698,Proline,Felge,provider 17,,,,,,
4250148448462,624699,Proline,Felge,provider 17,,,,,,
4250148448486,624700,Proline,Felge,provider 17,,,,,,
4250148448509,624701,Proline,Felge,provider 17,,,,,,
4250148448523,624702,Proline,Felge,provider 17,,,,,,
4250148448547,1538640,Proline,Felge,provider 17,,,,,,
4250148448554,1538638,Proline,Felge,provider 17,,,,,,
4250148448561,1538672,Proline,Felge,provider 17,,,,,,
4250148448578,1538650,Proline,Felge,provider 17,,,,,,
4250148448585,1538652,Proline,Felge,provider 17,,,,,,
4250148448592,1538657,Proline,Felge,provider 17,,,,,,
4250148448608,1538647,Proline,Felge,provider 17,,,,,,
4250148448615,1538648,Proline,Felge,provider 17,,,,,,
4250148448622,1538667,Proline,Felge,provider 17,,,,,,
4250148448639,1538655,Proline,Felge,provider 17,,,,,,
4250148448646,1538660,Proline,Felge,provider 17,,,,,,
4250148448653,1538641,Proline,Felge,provider 17,,,,,,
4250148448660,1538642,Proline,Felge,provider 17,,,,,,
4250148448677,1538674,Proline,Felge,provider 17,,,,,,
4250148448684,1538678,Proline,Felge,provider 17,,,,,,
4250148448691,1538681,Proline,Felge,provider 17,,,,,,
4250148448707,1538668,Proline,Felge,provider 17,,,,,,
4250148448714,1538671,Proline,Felge,provider 17,,,,,,
4250148448721,1538662,Proline,Felge,provider 17,,,,,,
4250148448738,1538643,Proline,Felge,provider 17,,,,,,
4250148448745,1538676,Proline,Felge,provider 17,,,,,,
4250148448752,1538679,Proline,Felge,provider 17,,,,,,
4250148448769,1538663,Proline,Felge,provider 17,,,,,,
4250148448776,1538665,Proline,Felge,provider 17,,,,,,
4250148448783,1538654,Proline,Felge,provider 17,,,,,,
4250148448790,1538658,Proline,Felge,provider 17,,,,,,
4250148448806,1538633,Proline,Felge,provider 17,,,,,,
4250148448813,1538629,Proline,Felge,provider 17,,,,,,
4250148448820,1538639,Proline,Felge,provider 17,,,,,,
4250148448837,1538636,Proline,Felge,provider 17,,,,,,
4250148448844,1538635,Proline,Felge,provider 17,,,,,,
4250148448851,1538632,Proline,Felge,provider 17,,,,,,
4250148448875,2281877,Proline,Felge,provider 17,,,,,,
4250148448899,2281879,Proline,Felge,provider 17,,,,,,
4250148448905,2281875,Proline,Felge,provider 17,,,,,,
4250148448998,2281884,Proline,Felge,provider 17,,,,,,
4250148449001,2281885,Proline,Felge,provider 17,,,,,,
4250148449018,2281882,Proline,Felge,provider 17,,,,,,
4250148449025,2281883,Proline,Felge,provider 17,,,,,,
4250148449032,2281880,Proline,Felge,provider 17,,,,,,
4250148449100,2281886,Proline,Felge,provider 17,,,,,,
4250148449117,2281887,Proline,Felge,provider 17,,,,,,
4250148449155,2281873,Proline,Felge,provider 17,,,,,,
4250148449162,2281862,Proline,Felge,provider 17,,,,,,
4250148449179,2281867,Proline,Felge,provider 17,,,,,,
4250148449186,2281843,Proline,Felge,provider 17,,,,,,
4250148449209,2281844,Proline,Felge,provider 17,,,,,,
4250148449223,2281847,Proline,Felge,provider 17,,,,,,
4250148449230,2281858,Proline,Felge,provider 17,,,,,,
4250148449247,2281852,Proline,Felge,provider 17,,,,,,
4250148449254,2281859,Proline,Felge,provider 17,,,,,,
4250148449261,2281856,Proline,Felge,provider 17,,,,,,
4250148449278,2281857,Proline,Felge,provider 17,,,,,,
4250148449285,2281863,Proline,Felge,provider 17,,,,,,
4250148449292,2281864,Proline,Felge,provider 17,,,,,,
4250148449308,2281865,Proline,Felge,provider 17,,,,,,
4250148449315,2281866,Proline,Felge,provider 17,,,,,,
4250148449322,2281868,Proline,Felge,provider 17,,,,,,
4250148449339,2281869,Proline,Felge,provider 17,,,,,,
4250148449346,2281870,Proline,Felge,provider 17,,,,,,
4250148449353,2281871,Proline,Felge,provider 17,,,,,,
4250148449384,2281860,Proline,Felge,provider 17,,,,,,
4250148449391,2281861,Proline,Felge,provider 17,,,,,,
4250148449445,5887620,Proline,Felge,provider 17,,,,,,
4250148449452,5887621,Proline,Felge,provider 17,,,,,,
4250148449469,2925905,Proline,Felge,provider 17,,,,,,
4250148449476,2925906,Proline,Felge,provider 17,,,,,,
4250148449483,2925907,Proline,Felge,provider 17,,,,,,
4250148449490,2925908,Proline,Felge,provider 17,,,,,,
4250148449506,2925909,Proline,Felge,provider 17,,,,,,
4250148449513,2925910,Proline,Felge,provider 17,,,,,,
4250148449520,2925911,Proline,Felge,provider 17,,,,,,
4250148449537,2925912,Proline,Felge,provider 17,,,,,,
4250148449544,2925913,Proline,Felge,provider 17,,,,,,
4250148449551,2925914,Proline,Felge,provider 17,,,,,,
4250148449612,2925900,Proline,Felge,provider 17,,,,,,
4250148449629,2925901,Proline,Felge,provider 17,,,,,,
4250148449636,2925902,Proline,Felge,provider 17,,,,,,
4250148449643,2925903,Proline,Felge,provider 17,,,,,,
4250148449650,2925904,Proline,Felge,provider 17,,,,,,
4250148449674,2925885,Proline,Felge,provider 17,,,,,,
4250148449681,2925886,Proline,Felge,provider 17,,,,,,
4250148449698,2925887,Proline,Felge,provider 17,,,,,,
4250148450045,2925876,Proline,Felge,provider 17,,,,,,
4250148450052,2925877,Proline,Felge,provider 17,,,,,,
4250148450083,2925884,Proline,Felge,provider 17,,,,,,
4250148450137,5887586,Proline,Felge,provider 17,,,,,,
4250148450144,5887587,Proline,Felge,provider 17,,,,,,
4250148450151,5887588,Proline,Felge,provider 17,,,,,,
4250148450175,5887590,Proline,Felge,provider 17,,,,,,
4250148450182,5887591,Proline,Felge,provider 17,,,,,,
4250148450199,5887592,Proline,Felge,provider 17,,,,,,
4250148450205,5887593,Proline,Felge,provider 17,,,,,,
4250148450212,5887594,Proline,Felge,provider 17,,,,,,
4250148450229,5887595,Proline,Felge,provider 17,,,,,,
4250148450236,5887596,Proline,Felge,provider 17,,,,,,
4250148450243,5887597,Proline,Felge,provider 17,,,,,,
4250148450250,5887598,Proline,Felge,provider 17,,,,,,
4250148450380,5887562,Proline,Felge,provider 17,,,,,,
4250148450397,5887563,Proline,Felge,provider 17,,,,,,
4250148450403,5887564,Proline,Felge,provider 17,,,,,,
4250148450489,5887567,Proline,Felge,provider 17,,,,,,
4250148450496,5887568,Proline,Felge,provider 17,,,,,,
4250148450519,5887570,Proline,Felge,provider 17,,,,,,
4250148450809,5887532,Proline,Felge,provider 17,,,,,,
4250148450816,5887533,Proline,Felge,provider 17,,,,,,
4250148450823,5887534,Proline,Felge,provider 17,,,,,,
4250148450830,5887535,Proline,Felge,provider 17,,,,,,
4250148450847,5887536,Proline,Felge,provider 17,,,,,,
4250148450854,5887537,Proline,Felge,provider 17,,,,,,
4250148450861,5887538,Proline,Felge,provider 17,,,,,,
4250148450878,5887539,Proline,Felge,provider 17,,,,,,
4250148450885,5887540,Proline,Felge,provider 17,,,,,,
4250148450892,5887541,Proline,Felge,provider 17,,,,,,
4250148450908,5887542,Proline,Felge,provider 17,,,,,,
4250148450915,5887543,Proline,Felge,provider 17,,,,,,
4250148450922,5887544,Proline,Felge,provider 17,,,,,,
4250148450939,5887545,Proline,Felge,provider 17,,,,,,
4250148450946,5887546,Proline,Felge,provider 17,,,,,,
4250148450953,5887547,Proline,Felge,provider 17,,,,,,
4250148450960,5887548,Proline,Felge,provider 17,,,,,,
4250148450977,5887549,Proline,Felge,provider 17,,,,,,
4250148450984,5887550,Proline,Felge,provider 17,,,,,,
4250148450991,5887551,Proline,Felge,provider 17,,,,,,
4250148451004,5887552,Proline,Felge,provider 17,,,,,,
4250148451011,5887553,Proline,Felge,provider 17,,,,,,
4250148451028,5887554,Proline,Felge,provider 17,,,,,,
4250148451035,5887555,Proline,Felge,provider 17,,,,,,
4250148451073,9397981,Proline,Felge,provider 17,,,,,,
4250148451080,9397982,Proline,Felge,provider 17,,,,,,
4250148451097,9397983,Proline,Felge,provider 17,,,,,,
4250148451103,9397984,Proline,Felge,provider 17,,,,,,
4250148451110,9397985,Proline,Felge,provider 17,,,,,,
4250148451127,9397986,Proline,Felge,provider 17,,,,,,
4250148451134,9397987,Proline,Felge,provider 17,,,,,,
4250148451141,9397988,Proline,Felge,provider 17,,,,,,
4250148451158,9397989,Proline,Felge,provider 17,,,,,,
4250148451288,9397991,Proline,Felge,provider 17,,,,,,
4250148451318,9397994,Proline,Felge,provider 17,,,,,,
4250148451325,9397995,Proline,Felge,provider 17,,,,,,
4250148451332,9397996,Proline,Felge,provider 17,,,,,,
4250148451349,9397997,Proline,Felge,provider 17,,,,,,
4250148451363,9397999,Proline,Felge,provider 17,,,,,,
4250314100705,162356,CMS,Felge,provider 17,,,,,,
4250314100767,157084,CMS,Felge,provider 17,,,,,,
4250314103300,157345,CMS,Felge,provider 17,,,,,,
4250314105823,359896,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314105823,408678,CMS,Felge,provider 17,,,,,,
4250314105847,157394,CMS,Felge,provider 17,,,,,,
4250314105861,157396,CMS,Felge,provider 17,,,,,,
4250314106592,157410,CMS,Felge,provider 17,,,,,,
4250314106660,157419,CMS,Felge,provider 17,,,,,,
4250314111244,181208,CMS,Felge,provider 17,,,,,,
4250314111299,181217,CMS,Felge,provider 17,,,,,,
4250314112180,157121,CMS,Felge,provider 17,,,,,,
4250314112579,157154,CMS,Felge,provider 17,,,,,,
4250314112722,157422,CMS,Felge,provider 17,,,,,,
4250314112722,360000,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314113149,157128,CMS,Felge,provider 17,,,,,,
4250314113156,157117,CMS,Felge,provider 17,,,,,,
4250314113439,157093,CMS,Felge,provider 17,,,,,,
4250314113439,359127,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314113880,157226,CMS,Felge,provider 17,,,,,,
4250314114139,157316,CMS,Felge,provider 17,,,,,,
4250314114153,157315,CMS,Felge,provider 17,,,,,,
4250314114252,157329,CMS,Felge,provider 17,,,,,,
4250314114252,359655,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314114344,157391,CMS,Felge,provider 17,,,,,,
4250314114351,157392,CMS,Felge,provider 17,,,,,,
4250314114795,162471,CMS,Felge,provider 17,,,,,,
4250314115716,162425,CMS,Felge,provider 17,,,,,,
4250314115716,359315,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314116348,181218,CMS,Felge,provider 17,,,,,,
4250314116348,359437,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314116652,193279,CMS,Felge,provider 17,,,,,,
4250314116676,ART044843,CMS,ALUFELGEN,provider 03,,,,,,
4250314116676,193284,CMS,Felge,provider 17,,,,,,
4250314116676,359687,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314116690,193283,CMS,Felge,provider 17,,,,,,
4250314116706,193287,CMS,Felge,provider 17,,,,,,
4250314116713,193285,CMS,Felge,provider 17,,,,,,
4250314116720,193286,CMS,Felge,provider 17,,,,,,
4250314116744,193270,CMS,Felge,provider 17,,,,,,
4250314116928,193300,CMS,Felge,provider 17,,,,,,
4250314116928,359706,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314117000,193320,CMS,Felge,provider 17,,,,,,
4250314117017,193318,CMS,Felge,provider 17,,,,,,
4250314117017,359730,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314117024,193319,CMS,Felge,provider 17,,,,,,
4250314117024,359731,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314117086,193313,CMS,Felge,provider 17,,,,,,
4250314117086,359740,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314117093,359741,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314117093,193323,CMS,Felge,provider 17,,,,,,
4250314117116,193322,CMS,Felge,provider 17,,,,,,
4250314117116,359743,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314117154,193326,CMS,Felge,provider 17,,,,,,
4250314117154,359744,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314117161,193324,CMS,Felge,provider 17,,,,,,
4250314117703,223095,CMS,Felge,provider 17,,,,,,
4250314117796,223118,CMS,Felge,provider 17,,,,,,
4250314117796,359938,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314117864,223111,CMS,Felge,provider 17,,,,,,
4250314117864,359697,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314118083,264874,CMS,Felge,provider 17,,,,,,
4250314118083,359475,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314118304,223089,CMS,Felge,provider 17,,,,,,
4250314118366,253351,CMS,Felge,provider 17,,,,,,
4250314118366,359713,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314118403,253361,CMS,Felge,provider 17,,,,,,
4250314118403,382876,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314118472,253270,CMS,Felge,provider 17,,,,,,
4250314118601,253330,CMS,Felge,provider 17,,,,,,
4250314118625,253338,CMS,Felge,provider 17,,,,,,
4250314118649,253337,CMS,Felge,provider 17,,,,,,
4250314118656,253329,CMS,Felge,provider 17,,,,,,
4250314118687,253335,CMS,Felge,provider 17,,,,,,
4250314118892,253370,CMS,Felge,provider 17,,,,,,
4250314118892,359762,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314118946,253363,CMS,Felge,provider 17,,,,,,
4250314118946,359761,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314118960,460005,CMS,Felge,provider 17,,,,,,
4250314119011,253346,CMS,Felge,provider 17,,,,,,
4250314119011,359690,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314119028,359691,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314119028,253344,CMS,Felge,provider 17,,,,,,
4250314119035,253345,CMS,Felge,provider 17,,,,,,
4250314119042,253343,CMS,Felge,provider 17,,,,,,
4250314119042,359677,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314119059,253341,CMS,Felge,provider 17,,,,,,
4250314119059,359678,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314119066,359679,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314119066,253342,CMS,Felge,provider 17,,,,,,
4250314119394,253324,CMS,Felge,provider 17,,,,,,
4250314119455,253356,CMS,Felge,provider 17,,,,,,
4250314119486,359733,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314119486,253353,CMS,Felge,provider 17,,,,,,
4250314119509,253340,CMS,Felge,provider 17,,,,,,
4250314119516,253339,CMS,Felge,provider 17,,,,,,
4250314119585,258134,CMS,Felge,provider 17,,,,,,
4250314119844,309701,CMS,Felge,provider 17,,,,,,
4250314119844,382871,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314119899,C20 809 45 91S GG,CMS,FELGEN,provider 12,,,,titan,,
4250314119905,309690,CMS,Felge,provider 17,,,,,,
4250314119905,409770,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314119943,309684,CMS,Felge,provider 17,,,,,,
4250314119998,309695,CMS,Felge,provider 17,,,,,,
4250314120062,309671,CMS,Felge,provider 17,,,,,,
4250314120338,309694,CMS,Felge,provider 17,,,,,,
4250314120338,382858,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314120406,351755,CMS,Felge,provider 17,,,,,,
4250314120512,351756,CMS,Felge,provider 17,,,,,,
4250314120512,382862,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120529,351757,CMS,Felge,provider 17,,,,,,
4250314120529,382863,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314120536,351758,CMS,Felge,provider 17,,,,,,
4250314120680,351763,CMS,Felge,provider 17,,,,,,
4250314120680,389431,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120703,389433,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120703,351766,CMS,Felge,provider 17,,,,,,
4250314120727,351765,CMS,Felge,provider 17,,,,,,
4250314120741,351770,CMS,Felge,provider 17,,,,,,
4250314120789,351772,CMS,Felge,provider 17,,,,,,
4250314120789,389429,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120802,351764,CMS,Felge,provider 17,,,,,,
4250314120802,389437,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120819,351767,CMS,Felge,provider 17,,,,,,
4250314120819,389439,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314120826,351768,CMS,Felge,provider 17,,,,,,
4250314120826,389438,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120840,351775,CMS,Felge,provider 17,,,,,,
4250314120840,389442,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120864,351774,CMS,Felge,provider 17,,,,,,
4250314120888,351779,CMS,Felge,provider 17,,,,,,
4250314120888,389443,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120925,351786,CMS,Felge,provider 17,,,,,,
4250314120925,389447,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120949,351787,CMS,Felge,provider 17,,,,,,
4250314120949,389449,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314120987,351776,CMS,Felge,provider 17,,,,,,
4250314120987,389450,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314121007,351783,CMS,Felge,provider 17,,,,,,
4250314121007,389440,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314121021,351782,CMS,Felge,provider 17,,,,,,
4250314121021,389451,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314121069,351788,CMS,Felge,provider 17,,,,,,
4250314121069,403099,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314121243,398142,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314121243,379794,CMS,Felge,provider 17,,,,,,
4250314121274,379786,CMS,Felge,provider 17,,,,,,
4250314121366,379800,CMS,Felge,provider 17,,,,,,
4250314121397,379808,CMS,Felge,provider 17,,,,,,
4250314121564,379803,CMS,Felge,provider 17,,,,,,
4250314121625,379827,CMS,Felge,provider 17,,,,,,
4250314121892,351804,CMS,Felge,provider 17,,,,,,
4250314121892,389455,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314121915,351812,CMS,Felge,provider 17,,,,,,
4250314121915,389459,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314121922,389460,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314121922,351813,CMS,Felge,provider 17,,,,,,
4250314121960,351801,CMS,Felge,provider 17,,,,,,
4250314121977,351802,CMS,Felge,provider 17,,,,,,
4250314121977,389463,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122011,351798,CMS,Felge,provider 17,,,,,,
4250314122011,389467,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122028,351799,CMS,Felge,provider 17,,,,,,
4250314122035,351810,CMS,Felge,provider 17,,,,,,
4250314122066,351827,CMS,Felge,provider 17,,,,,,
4250314122066,389472,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122080,351817,CMS,Felge,provider 17,,,,,,
4250314122080,389474,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122097,351822,CMS,Felge,provider 17,,,,,,
4250314122097,389475,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122103,351823,CMS,Felge,provider 17,,,,,,
4250314122103,389477,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122127,389484,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122127,351825,CMS,Felge,provider 17,,,,,,
4250314122141,389479,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122141,351815,CMS,Felge,provider 17,,,,,,
4250314122158,351820,CMS,Felge,provider 17,,,,,,
4250314122158,389480,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122165,351821,CMS,Felge,provider 17,,,,,,
4250314122165,389481,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122189,351819,CMS,Felge,provider 17,,,,,,
4250314122189,389483,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122196,351832,CMS,Felge,provider 17,,,,,,
4250314122202,395819,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122202,351833,CMS,Felge,provider 17,,,,,,
4250314122226,351839,CMS,Felge,provider 17,,,,,,
4250314122271,351830,CMS,Felge,provider 17,,,,,,
4250314122271,395826,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122288,351831,CMS,Felge,provider 17,,,,,,
4250314122295,351834,CMS,Felge,provider 17,,,,,,
4250314122295,395828,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122301,351835,CMS,Felge,provider 17,,,,,,
4250314122325,379811,CMS,Felge,provider 17,,,,,,
4250314122325,395229,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122332,395228,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314122332,379812,CMS,Felge,provider 17,,,,,,
4250314122684,379850,CMS,Felge,provider 17,,,,,,
4250314122691,379779,CMS,Felge,provider 17,,,,,,
4250314122707,379780,CMS,Felge,provider 17,,,,,,
4250314122707,391278,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314122721,379782,CMS,Felge,provider 17,,,,,,
4250314122721,C22 656 45 53S CBG,CMS,FELGEN,provider 12,,,,schwarz glänzend,,
4250314122738,379783,CMS,Felge,provider 17,,,,,,
4250314122738,391282,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314122837,417742,CMS,Felge,provider 17,,,,,,
4250314122844,417743,CMS,Felge,provider 17,,,,,,
4250314122844,409133,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314122851,417744,CMS,Felge,provider 17,,,,,,
4250314122905,409136,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314122905,417728,CMS,Felge,provider 17,,,,,,
4250314122929,417730,CMS,Felge,provider 17,,,,,,
4250314122981,417739,CMS,Felge,provider 17,,,,,,
4250314122998,409149,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314122998,417740,CMS,Felge,provider 17,,,,,,
4250314123001,409147,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314123001,417741,CMS,Felge,provider 17,,,,,,
4250314123018,417763,CMS,Felge,provider 17,,,,,,
4250314123025,452782,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314123025,571889,CMS,Felge,provider 17,,,,,,
4250314123032,408803,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314123032,417764,CMS,Felge,provider 17,,,,,,
4250314123049,417767,CMS,Felge,provider 17,,,,,,
4250314123063,408807,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314123063,417768,CMS,Felge,provider 17,,,,,,
4250314123070,417769,CMS,Felge,provider 17,,,,,,
4250314123100,408816,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314123100,417771,CMS,Felge,provider 17,,,,,,
4250314123124,417772,CMS,Felge,provider 17,,,,,,
4250314123131,408822,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314123131,417779,CMS,Felge,provider 17,,,,,,
4250314123155,408821,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314123155,417780,CMS,Felge,provider 17,,,,,,
4250314123209,417750,CMS,Felge,provider 17,,,,,,
4250314123209,410069,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314123322,417756,CMS,Felge,provider 17,,,,,,
4250314123360,417738,CMS,Felge,provider 17,,,,,,
4250314123377,408806,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314123377,417765,CMS,Felge,provider 17,,,,,,
4250314123407,408810,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314123407,417773,CMS,Felge,provider 17,,,,,,
4250314123407,C27 767 36 91S CBG,CMS,FELGEN,provider 12,,,,complete black gloss,,
4250314123421,417774,CMS,Felge,provider 17,,,,,,
4250314123438,417775,CMS,Felge,provider 17,,,,,,
4250314123490,408820,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314123490,417781,CMS,Felge,provider 17,,,,,,
4250314123513,417782,CMS,Felge,provider 17,,,,,,
4250314123513,C27 818 26 91S SR,CMS,FELGEN,provider 12,,,,racing silber,,
4250314123520,417783,CMS,Felge,provider 17,,,,,,
4250314123544,417784,CMS,Felge,provider 17,,,,,,
4250314123551,417785,CMS,Felge,provider 17,,,,,,
4250314123575,C27 818 39 91S SR,CMS,FELGEN,provider 12,,,,racing silver,,
4250314123636,417790,CMS,Felge,provider 17,,,,,,
4250314123636,408817,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314123643,417724,CMS,Felge,provider 17,,,,,,
4250314123643,408795,CMS,ALU_FELGE,provider 01,,,,schwarz,,
4250314123650,417725,CMS,Felge,provider 17,,,,,,
4250314123650,408796,CMS,ALU_FELGE,provider 01,,,,grau / anthrazit,,
4250314123667,408794,CMS,ALU_FELGE,provider 01,,,,silber,,
4250314123667,417726,CMS,Felge,provider 17,,,,,,
4250314123681,417749,CMS,Felge,provider 17,,,,,,
4250314123704,408799,CMS,ALU_FELGE,provider 01,,,,schwarz,,
