product_id,manufacturer_article_number,EAN,tyre_tread,vehicle_type,tyre_width,tyre_aspect_ratio,tyre_diameter,tyre_load_index,tyre_speed_index,season,ec_vehicle,runflat,fuel_effeciency,wet_grip,rolling_resistance,noise_class,c-type,eu_directive_number,stock,price,3PMSF,ms,ice grip,eprel_id
39011,100A4449,6943829513327,GitiSport S2 SUV XL FSL EVR,GitiSport S2 SUV,255,55,19,111,Y,Summer,C1,FALSE,B,A,69,A,,2020/740,12,120.92,FALSE,FALSE,FALSE,1066080
39012,100A4450,6943829513259,GitiSport S2 SUV FSL,GitiSport S2 SUV,265,45,20,104,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,12,138.52,FALSE,FALSE,FALSE,1066081
39013,100A4451,6943829513426,GitiSport S2 XL FSL,GitiSport S2,275,40,19,105,Y,Summer,C1,FALSE,B,A,69,A,,2020/740,5,130.12,FALSE,FALSE,FALSE,1066082
39014,100A4452,6943829513433,GitiSport S2 SUV XL FSL EVR,GitiSport S2 SUV,275,45,20,110,Y,Summer,C1,FALSE,B,A,69,A,,2020/740,12,135.23,FALSE,FALSE,FALSE,1066083
39015,100A4453,6943829513266,GitiSport S2 SUV XL FSL,GitiSport S2 SUV,295,35,21,107,Y,Summer,C1,FALSE,B,A,69,A,,2020/740,12,138.79,FALSE,FALSE,FALSE,1066084
39016,100A4375,6943829513099,GitiSynergy H2,GitiSynergy H2,195,55,15,85,V,Summer,C1,FALSE,D,A,71,B,,2020/740,20,76.16,FALSE,FALSE,FALSE,981292
39017,100A4387,6943829513105,GitiSynergy H2 SUV XL EVR,GitiSynergy H2 SUV,215,55,18,99,V,Summer,C1,FALSE,C,A,72,B,,2020/740,7,93.38,FALSE,FALSE,FALSE,981302
39019,100A4424,6943829510845,SportActive 2 XL FSL,SportActive 2,275,40,19,105,Y,Summer,C1,FALSE,B,A,69,A,,2020/740,2,95.85,FALSE,FALSE,FALSE,1066055
39020,100A4425,6943829510807,SportActive 2 SUV XL FSL EVR,SportActive 2 SUV,275,45,20,110,Y,Summer,C1,FALSE,B,A,69,A,,2020/740,1,103.46,FALSE,FALSE,FALSE,1066056
39021,100A4426,6943829510753,SportActive 2 SUV XL FSL,SportActive 2 SUV,295,35,21,107,Y,Summer,C1,FALSE,B,A,69,A,,2020/740,1,111.32,FALSE,FALSE,FALSE,1066057
39022,100A4399,6943829510791,SportActive 2 XL FSL,SportActive 2,195,45,16,84,V,Summer,C1,FALSE,D,A,69,A,,2020/740,20,49.42,FALSE,FALSE,FALSE,1066030
39024,100A4401,6943829511170,SportActive 2 XL FSL,SportActive 2,215,45,16,90,V,Summer,C1,FALSE,D,A,69,A,,2020/740,20,60.82,FALSE,FALSE,FALSE,1066032
39025,100A4402,6943829513129,SportActive 2 XL FSL,SportActive 2,215,45,17,91,W,Summer,C1,FALSE,D,A,69,A,,2020/740,1,72.25,FALSE,FALSE,FALSE,1066033
39026,100A4403,6943829511033,SportActive 2 XL FSL,SportActive 2,225,35,19,88,Y,Summer,C1,FALSE,D,A,69,A,,2020/740,20,81.07,FALSE,FALSE,FALSE,1066034
39027,100A4404,6943829511101,SportActive 2 XL FSL,SportActive 2,225,40,19,93,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,8,126.66,FALSE,FALSE,FALSE,1066035
39028,100A4405,6943829510906,SportActive 2 XL FSL,SportActive 2,225,45,19,96,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,1,99.50,FALSE,FALSE,FALSE,1066036
39029,100A4408,6943829510708,SportActive 2 XL FSL,SportActive 2,235,45,19,99,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,1,67.61,FALSE,FALSE,FALSE,1066039
39030,100A4409,6943829511149,SportActive 2 XL FSL,SportActive 2,245,35,20,95,Y,Summer,C1,FALSE,D,A,69,A,,2020/740,11,88.33,FALSE,FALSE,FALSE,1066040
39031,100A4410,6943829511156,SportActive 2 XL FSL,SportActive 2,245,40,19,98,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,20,113.54,FALSE,FALSE,FALSE,1066041
39032,100A4411,6943829511255,SportActive 2 XL FSL,SportActive 2,245,45,17,99,W,Summer,C1,FALSE,C,A,69,A,,2020/740,20,71.77,FALSE,FALSE,FALSE,1066042
39033,100A4412,6943829511248,SportActive 2 XL FSL EVR,SportActive 2,245,45,19,102,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,6,102.15,FALSE,FALSE,FALSE,1066043
39034,100A4413,6943829510760,SportActive 2 SUV XL FSL EVR,SportActive 2 SUV,245,45,20,103,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,50,94.01,FALSE,FALSE,FALSE,1066044
39035,100A4414,6943829511125,SportActive 2 XL FSL,SportActive 2,255,35,18,94,Y,Summer,C1,FALSE,D,A,69,A,,2020/740,14,82.20,FALSE,FALSE,FALSE,1066045
39036,100A4415,6943829511538,SportActive 2 XL FSL,SportActive 2,255,35,19,96,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,15,99.29,FALSE,FALSE,FALSE,1066046
39037,100A4416,6943829511545,SportActive 2 XL FSL,SportActive 2,255,35,20,97,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,1,90.50,FALSE,FALSE,FALSE,1066047
39038,100A4417,6943829511132,SportActive 2 XL FSL,SportActive 2,245,40,18,97,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,3,92.90,FALSE,FALSE,FALSE,1066048
39039,100A4418,6943829510722,SportActive 2 XL FSL,SportActive 2,255,40,19,100,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,33,96.84,FALSE,FALSE,FALSE,1066049
39040,100A4419,6943829513334,SportActive 2 XL FSL,SportActive 2,255,45,18,103,W,Summer,C1,FALSE,C,A,69,A,,2020/740,42,82.12,FALSE,FALSE,FALSE,1066050
39041,100A4421,6943829510739,SportActive 2 SUV XL FSL,SportActive 2 SUV,255,55,18,109,Y,Summer,C1,FALSE,C,A,69,A,,2020/740,20,89.19,FALSE,FALSE,FALSE,1066052
39042,584438,4038526326560,Vector 4Seasons G3 XL R EDT M+S 3PMSF,Vector 4Seasons G3,215,45,20,95,T,All Season,C1,FALSE,A,B,72,B,,2020/740,12,137.98,TRUE,TRUE,FALSE,1010432
39043,585091,4038526328724,EfficientGripPerformance XL R FP ST EDT,EfficientGrip Performance,215,45,20,95,T,Summer,C1,FALSE,A,B,70,B,,2020/740,1,136.84,FALSE,FALSE,FALSE,1055783
39047,23645,3286342364513,Alenza Sport All Season XL N0 FSL Cayenne,Alenza Sport All Season,315,40,21,115,V,Summer,C1,FALSE,B,B,71,A,,2020/740,1,236.50,FALSE,TRUE,FALSE,501988
39049,26155,3286342615516,Turanza T 005,Turanza T 005,205,55,16,91,V,Summer,C1,FALSE,A,B,69,B,,2020/740,20,158.95,FALSE,FALSE,FALSE,624467
39050,27839,3286342783918,Potenza Sport XL FSL,Potenza Sport,255,45,18,103,Y,Summer,C1,FALSE,C,A,72,B,,2020/740,84,133.14,FALSE,FALSE,FALSE,789194
39051,27841,3286342784113,Potenza Sport XL FSL,Potenza Sport,225,35,19,88,Y / ZR,Summer,C1,FALSE,D,A,72,B,,2020/740,1,122.50,FALSE,FALSE,FALSE,789226
39052,27848,3286342784816,Potenza Sport XL FSL,Potenza Sport,255,40,19,100,Y,Summer,C1,FALSE,C,A,72,B,,2020/740,9,125.98,FALSE,FALSE,FALSE,1277332
39053,27852,3286342785219,Potenza Sport XL FSL,Potenza Sport,275,35,19,100,Y / ZR,Summer,C1,FALSE,E,A,73,B,,2020/740,43,163.60,FALSE,FALSE,FALSE,789187
39054,27854,3286342785417,Potenza Sport XL FSL,Potenza Sport,275,40,19,105,Y / ZR,Summer,C1,FALSE,C,A,73,B,,2020/740,3,146.45,FALSE,FALSE,FALSE,789210
39056,27858,3286342785813,Potenza Sport XL FSL,Potenza Sport,245,40,20,99,Y / ZR,Summer,C1,FALSE,D,A,72,B,,2020/740,16,154.93,FALSE,FALSE,FALSE,789172
39057,27860,3286342786018,Potenza Sport XL FSL,Potenza Sport,245,30,20,90,Y / ZR,Summer,C1,FALSE,D,A,72,B,,2020/740,20,164.73,FALSE,FALSE,FALSE,789185
39058,27861,3286342786117,Potenza Sport XL FSL,Potenza Sport,255,40,20,101,Y / ZR,Summer,C1,FALSE,C,A,72,B,,2020/740,39,159.33,FALSE,FALSE,FALSE,789197
39059,27865,3286342786513,Potenza SportXL FSL,Potenza Sport,265,30,20,94,Y / ZR,Summer,C1,FALSE,D,A,73,B,,2020/740,4,167.90,FALSE,FALSE,FALSE,789189
39060,27867,3286342786711,Potenza Sport XL FSL,Potenza Sport,275,45,20,110,Y / ZR,Summer,C1,FALSE,C,A,73,B,,2020/740,5,152.41,FALSE,FALSE,FALSE,789180
39061,27869,3286342786919,Potenza Sport XL FSL,Potenza Sport,275,40,20,106,Y / ZR,Summer,C1,FALSE,C,A,73,B,,2020/740,12,146.35,FALSE,FALSE,FALSE,789231
39062,27871,3286342787114,Potenza Sport XL FSL,Potenza Sport,285,30,20,99,Y / ZR,Summer,C1,FALSE,D,A,73,B,,2020/740,8,183.10,FALSE,FALSE,FALSE,789224
39063,27872,3286342787213,Potenza Sport XL FSL,Potenza Sport,285,35,20,104,Y / ZR,Summer,C1,FALSE,C,A,73,B,,2020/740,4,182.06,FALSE,FALSE,FALSE,789190
39064,27873,3286342787312,Potenza Sport XL FSL,Potenza Sport,295,35,20,105,Y / ZR,Summer,C1,FALSE,C,A,73,B,,2020/740,3,175.09,FALSE,FALSE,FALSE,789181
39066,27876,3286342787619,Potenza Sport XL FSL,Potenza Sport,245,35,21,96,Y / ZR,Summer,C1,FALSE,D,A,72,B,,2020/740,2,184.63,FALSE,FALSE,FALSE,789212
39067,27882,3286342788210,Potenza Sport XL FSL,Potenza Sport,295,35,21,107,Y / ZR,Summer,C1,FALSE,D,A,73,B,,2020/740,1,160.35,FALSE,FALSE,FALSE,789208
39068,27885,3286342788517,Potenza Sport XL FSL,Potenza Sport,285,35,22,106,Y,Summer,C1,FALSE,C,A,73,B,,2020/740,2,251.30,FALSE,FALSE,FALSE,789205
39069,28403,3286342840314,Turanza T 005 RFT XL * FSL,Turanza T 005,225,40,19,93,Y,Summer,C1,TRUE,B,B,70,B,,2020/740,28,156.73,FALSE,FALSE,FALSE,949854
39071,28518,3286342851815,Battlax S22 Front AA H2SX,Battlax S22 Front AA,120,70,17,58,W,Summer,,FALSE,,,,,,,1,100.98,FALSE,FALSE,FALSE,
39072,28519,3286342851914,Battlax S22 Rear AA H2SX,Battlax S22 Rear,190,55,17,75,W,Summer,,FALSE,D,C,72,B,,,3,148.18,FALSE,FALSE,FALSE,649173
39073,28520,3286342852010,Battlax S22 Front W MT-10,Battlax S22 Front,120,70,17,58,W / ZR,Summer,,FALSE,C,B,72,B,,,24,103.40,FALSE,FALSE,FALSE,522260
39074,28521,3286342852119,Battlax S22 Rear W MT-10,Battlax S22 Rear,190,55,17,75,W,Summer,,FALSE,,,,,,,2,138.00,FALSE,FALSE,FALSE,
39075,28522,3286342852218,Battlax Scooter 2 Front G T-MAX,Battlax Scooter 2 Front,120,70,15,56,H,Summer,,FALSE,B,A,69,B,,,4,91.47,FALSE,FALSE,FALSE,1054244
39076,28523,3286342852317,Battlax Scooter 2 Rear G T-MAX,Battlax Scooter 2 Rear,160,60,15,67,H,Summer,,FALSE,B,A,69,B,,,1,108.87,FALSE,FALSE,FALSE,1046580
39078,526880,3528705268800,Activan 4S 8PR,Activan 4S,205,75,16,110 / 108,R,All Season,C2,FALSE,C,B,72,B,,2020/740,48,88.87,TRUE,TRUE,FALSE,462075
39079,531066,3528705310660,Activan 4S 6PR,Activan 4S,215,65,15,104 / 102,T,All Season,C2,FALSE,D,B,72,B,,2020/740,30,78.25,TRUE,TRUE,FALSE,462076
39080,552833,3528705528331,Activan 4S 8PR,Activan 4S,205,65,16,107 / 105,T,All Season,C2,FALSE,C,B,72,B,,2020/740,4,81.21,TRUE,TRUE,FALSE,462077
39081,1010361,8808563299099,Ventus Prime2 K115,Ventus Prime2 K115,195,55,16,87,V,Summer,C1,FALSE,E,B,70,2,,1222/2009,8,99.73,FALSE,FALSE,FALSE,
39082,893413,3528708934139,Activan 4S 8PR,Activan 4S,225,70,15,112 / 110,R,All Season,C2,FALSE,C,B,72,B,,2020/740,58,87.06,TRUE,TRUE,FALSE,462080
39083,920916,3528709209168,Activan 4S 6PR,Activan 4S,205,65,15,102 / 100,T,All Season,C2,FALSE,D,B,72,B,,2020/740,20,233.60,TRUE,TRUE,FALSE,462082
39084,832822,3528708328228,Pilot Sport 4 SUV XL RG,Pilot Sport 4 SUV,265,50,20,111,Y,Summer,C1,FALSE,C,A,72,B,,2020/740,10,215.73,FALSE,FALSE,FALSE,909388
39088,2957,3528700029574,Activan 4S 8PR,Activan 4S,215,70,15,109 / 107,R,All Season,C2,FALSE,C,B,72,B,,2020/740,30,89.05,TRUE,TRUE,FALSE,462069
39089,328799,3528703287995,Activan 4S 8PR,Activan 4S,225,65,16,112 / 110,R,All Season,C2,FALSE,C,B,72,B,,2020/740,4,100.55,TRUE,TRUE,FALSE,462073
39090,1012270,8808563320175,Kinergy ECO K425 Silica,Kinergy ECO K425,195,55,16,87,V,Summer,C1,FALSE,C,B,70,2,,1222/2009,50,77.47,FALSE,FALSE,FALSE,
39091,46338,3528700463385,Pilot Sport 4 SUV XL RG,Pilot Sport 4 SUV,235,50,20,104,Y,Summer,C1,FALSE,C,A,72,B,,2020/740,2,165.60,FALSE,FALSE,FALSE,909386
39092,1028234,8808563533377,Kinergy 4S 2 H750B HRS XL FSL,Kinergy 4S 2 H750B,225,50,17,98,W / ZR,All Season,C1,TRUE,D,B,72,B,,2020/740,1,105.35,TRUE,TRUE,FALSE,988139
39094,1029492,8808563548548,i FIT+ LW31 XL FSL,i FIT+ LW31,225,55,16,99,H,Winter,C1,FALSE,D,C,72,B,,2020/740,8,83.25,TRUE,TRUE,FALSE,649175
39096,781,3528700007817,Activan 4S 8PR,Activan 4S,215,65,16,109 / 107,T,All Season,C2,FALSE,C,B,72,B,,2020/740,20,97.64,TRUE,TRUE,FALSE,462068
39097,746895,3528707468956,Activan 4S 8PR,Activan 4S,195,70,15,104 / 102,R,All Season,C2,FALSE,D,B,72,B,,2020/740,47,71.85,TRUE,TRUE,FALSE,462079
39102,317072,3528703170723,Activan 4S 8PR,Activan 4S,195,75,16,107 / 105,R,All Season,C2,FALSE,C,B,72,B,,2020/740,50,81.74,TRUE,TRUE,FALSE,462072
39103,278415,3528702784150,Pilot Sport 4 SUV XL RG,Pilot Sport 4 SUV,235,65,17,108,W,Summer,C1,FALSE,C,A,72,B,,2020/740,2,119.97,FALSE,FALSE,FALSE,909348
39104,282746,3528702827468,Activan 4S 8PR,Activan 4S,195,65,16,104 / 102,R,All Season,C2,FALSE,C,B,72,B,,2020/740,12,81.65,TRUE,TRUE,FALSE,462071
39105,944072,3528709440721,Activan 4S 8PR,Activan 4S,215,65,16,109 / 107 / 106,R,All Season,C2,FALSE,C,B,72,B,,2020/740,7,100.12,TRUE,TRUE,FALSE,462084
39107,988021,3528709880213,Activan 4S 8PR,Activan 4S,185,75,16,104 / 102,R,All Season,C2,FALSE,D,B,72,B,,2020/740,10,86.68,TRUE,TRUE,FALSE,462085
39108,493731,3528704937318,Activan 4S 8PR,Activan 4S,235,65,16,115 / 113,R,All Season,C2,FALSE,C,B,72,B,,2020/740,48,110.16,TRUE,TRUE,FALSE,462074
39109,923543,3528709235433,Activan 4S 6PR,Activan 4S,195,60,16,99 / 97,H,All Season,C2,FALSE,D,B,72,B,,2020/740,11,87.58,TRUE,TRUE,FALSE,462083
39110,221025785,6959956758944,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,215,75,15,100,T,Winter,C1,FALSE,D,D,72,B,,2020/740,4,93.59,TRUE,TRUE,FALSE,428362
39111,221025799,6959956758951,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,235,75,15,105,T,Winter,C1,FALSE,D,D,72,B,,2020/740,1,66.81,TRUE,TRUE,FALSE,428433
39112,221025807,6959956758975,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,245,70,16,107,H,Winter,C1,FALSE,D,D,72,B,,2020/740,6,76.60,TRUE,TRUE,FALSE,428468
39117,221025792,6959956759019,Green-Max Winter Ice I-15 SUV XL,Green-Max Winter Ice I-15 SUV,225,65,17,106,T,Winter,C1,FALSE,C,D,72,B,,2020/740,1,67.57,TRUE,TRUE,FALSE,428396
39120,221025815,6959956759071,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,255,60,17,106,T,Winter,C1,FALSE,D,D,73,B,,2020/740,20,94.08,TRUE,TRUE,FALSE,428481
39123,221025828,6959956759095,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,275,65,17,115,T,Winter,C1,FALSE,C,D,73,B,,2020/740,18,101.39,TRUE,TRUE,FALSE,428524
39133,221025813,6959956759194,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,255,55,18,105,T,Winter,C1,FALSE,C,D,73,B,,2020/740,2,84.62,TRUE,TRUE,FALSE,428478
39134,221025816,6959956759200,Green-Max Winter Ice I-15 SUV XL,Green-Max Winter Ice I-15 SUV,255,60,18,112,H,Winter,C1,FALSE,D,D,73,B,,2020/740,21,92.26,TRUE,TRUE,FALSE,428482
39135,221025821,6959956759217,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,265,60,18,110,T,Winter,C1,FALSE,D,D,73,B,,2020/740,7,98.88,TRUE,TRUE,FALSE,428490
39136,221025804,6959956759255,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,245,55,19,103,T,Winter,C1,FALSE,C,D,72,B,,2020/740,21,94.23,TRUE,TRUE,FALSE,428464
39140,1007624,8808563266862,OptimoK406 Silica,Optimo K406,255,60,18,108,H,Summer,C1,FALSE,C,D,71,B,,2020/740,1,101.97,FALSE,FALSE,FALSE,468796
39143,221025811,6959956759316,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,255,45,20,101,T,Winter,C1,FALSE,D,D,73,B,,2020/740,2,102.82,TRUE,TRUE,FALSE,428474
39150,221025831,6959956759385,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,285,45,20,108,T,Winter,C1,FALSE,D,D,75,B,,2020/740,2,106.48,TRUE,TRUE,FALSE,428535
39158,221025835,6959956759453,Green-Max Winter Ice I-15 SUV,Green-Max Winter Ice I-15 SUV,295,40,21,107,T,Winter,C1,FALSE,D,D,75,B,,2020/740,12,133.12,TRUE,TRUE,FALSE,428548
39160,26845,3286342684512,Potenza Sport XL MGT Enliten,Potenza Sport,255,45,20,105,W,Summer,C1,FALSE,A,A,70,A,,2020/740,8,168.50,FALSE,FALSE,FALSE,789192
39161,26847,3286342684710,Potenza Sport XL MGT Enliten,Potenza Sport,295,40,20,110,W,Summer,C1,FALSE,A,A,70,A,,2020/740,1,112.10,FALSE,FALSE,FALSE,789199
39165,28368,3286342836812,Alenza 001,Alenza 001,235,55,19,101,V,Summer,C1,FALSE,B,B,66,A,,2020/740,20,140.67,FALSE,FALSE,FALSE,1191035
39166,28410,3286342841014,Turanza T 005 XL FSL,Turanza T 005,275,45,21,110,Y,Summer,C1,FALSE,B,A,72,B,,2020/740,6,174.95,FALSE,FALSE,FALSE,1193960
39167,28427,3286342842714,Alenza 001 RFT,Alenza 001,235,50,20,100,V,Summer,C1,TRUE,C,B,71,B,,2020/740,7,221.28,FALSE,FALSE,FALSE,929156
39168,28428,3286342842813,Alenza 001 RFT,Alenza 001,235,60,18,103,H,Summer,C1,TRUE,B,B,71,B,,2020/740,2,138.13,FALSE,FALSE,FALSE,929150
39170,580074,4038526058836,Ultra Grip Ice 2+ XL FP,Ultra Grip Ice 2+,245,35,20,95,T,Winter,C1,FALSE,C,D,72,B,,2020/740,33,102.07,TRUE,TRUE,TRUE,
39171,581312,4038526071385,Ultra Grip Ice SUV G1 XL FP,Ultra Grip Ice SUV G1,265,55,19,113,T,Winter,C1,FALSE,B,D,72,B,,2020/740,1,147.22,TRUE,TRUE,TRUE,666184
39174,580879,4038526071354,Ultra Grip Ice 2+ XL FP,Ultra Grip Ice 2+,255,40,20,101,T,Winter,C1,FALSE,C,E,72,B,,2020/740,7,194.41,TRUE,TRUE,TRUE,1188431
39175,581311,4038526071378,Ultra Grip Ice 2+ XL FP,Ultra Grip Ice 2+,265,45,20,108,T,Winter,C1,FALSE,B,E,71,B,,2020/740,4,136.41,TRUE,TRUE,TRUE,1216077
39179,3822800,4981910541080,Snowprox S954 SUV XL FSL,Snowprox S 954 SUV,235,55,18,104,H,Winter,C1,FALSE,D,C,72,B,,2020/740,12,104.74,TRUE,TRUE,FALSE,1265439
39180,3863600,4981910544531,Observe S944 XL,Observe S944,195,55,16,91,H,Winter,C1,FALSE,D,B,71,B,,2020/740,8,108.03,TRUE,TRUE,FALSE,626931
39181,3863700,4981910545071,Observe S944 XL FSL,Observe S944,225,45,17,94,V,Winter,C1,FALSE,D,B,71,B,,2020/740,4,90.24,TRUE,TRUE,FALSE,1270945
39182,3861300,4981910546078,Celsius Cargo 8PR,Celsius Cargo,195,70,15,104 / 102,S,All Season,C2,FALSE,D,C,72,B,,2020/740,7,61.19,TRUE,TRUE,FALSE,2119883
39186,3863900,4981910545514,Observe S944 XL FSL,Observe S944,225,40,18,92,W,Winter,C1,FALSE,D,B,71,B,,2020/740,50,90.94,TRUE,TRUE,FALSE,1270959
39187,4414900,4981910545521,Snowprox S 954 XL FSL,Snowprox S 954,245,45,18,100,V,Winter,C1,FALSE,D,B,71,B,,2020/740,1,86.90,TRUE,TRUE,FALSE,1265445
39188,3830200,4981910546290,Observe S944 XL,Observe S944,235,55,17,103,V,Winter,C1,FALSE,D,B,72,B,,2020/740,40,92.01,TRUE,TRUE,FALSE,763758
39189,3862900,4981910546092,Celsius Cargo 8PR,Celsius Cargo,215,70,15,109 / 107,S,All Season,C2,FALSE,D,C,72,B,,2020/740,50,71.80,TRUE,TRUE,FALSE,2119869
39191,3863100,4981910546108,Celsius Cargo 6PR,Celsius Cargo,215,65,15,104 / 102,T,All Season,C2,FALSE,D,C,72,B,,2020/740,50,84.50,TRUE,TRUE,FALSE,2119867
39192,3861600,4981910546603,Celsius Cargo 8PR,Celsius Cargo,195,65,16,104 / 102,T,All Season,C2,FALSE,E,C,72,B,,2020/740,2,71.14,TRUE,TRUE,FALSE,2119881
39193,3861700,4981910546085,Celsius Cargo 8PR,Celsius Cargo,205,65,16,107 / 105,T,All Season,C2,FALSE,D,C,72,B,,2020/740,1,78.00,TRUE,TRUE,FALSE,2119880
39194,3861800,4981910546610,Celsius Cargo 8PR,Celsius Cargo,215,65,16,109 / 107,T,All Season,C2,FALSE,D,C,72,B,,2020/740,21,86.02,TRUE,TRUE,FALSE,2119879
39196,3861900,4981910546627,Celsius Cargo 8PR,Celsius Cargo,225,65,16,112 / 110,T,All Season,C2,FALSE,D,C,72,B,,2020/740,50,95.30,TRUE,TRUE,FALSE,2119878
39197,3863800,4981910545507,Observe S944 XL FSL,Observe S944,225,45,18,95,V,Winter,C1,FALSE,D,B,71,B,,2020/740,2,84.84,TRUE,TRUE,FALSE,1270954
39198,3823100,4981910545101,Celsius XL,Celsius,175,65,14,86,T,All Season,C1,FALSE,E,C,69,B,,2020/740,46,57.92,TRUE,TRUE,FALSE,722510
39199,3734300,4981910543794,Snowprox S 943 XL,Snowprox S 943,175,70,14,88,T,Winter,C1,FALSE,D,C,70,B,,2020/740,2,66.94,TRUE,TRUE,FALSE,626947
39200,3863200,4981910546641,Celsius Cargo 6PR,Celsius Cargo,175,70,14,95 / 93,T,All Season,C2,FALSE,E,C,72,B,,2020/740,8,67.61,TRUE,TRUE,FALSE,2119866
39201,3862800,4981910546634,Celsius Cargo 8PR,Celsius Cargo,235,60,17,117 / 115,T,All Season,C2,FALSE,D,C,72,B,,2020/740,40,98.99,TRUE,TRUE,FALSE,2119870
39202,3830100,4981910546306,Observe S944 XL FSL,Observe S944,235,45,19,99,V,Winter,C1,FALSE,D,B,72,B,,2020/740,21,102.25,TRUE,TRUE,FALSE,846102
39203,3860900,4981910548454,Celsius AS2 XL,Celsius AS2,185,65,15,92,V,All Season,C1,FALSE,C,B,71,B,,2020/740,42,55.40,TRUE,TRUE,FALSE,2125886
39204,3861000,4981910548928,Celsius AS2,Celsius AS2,195,65,15,91,H,All Season,C1,FALSE,D,B,71,B,,2020/740,50,49.70,TRUE,TRUE,FALSE,2125885
39205,3860500,4981910548430,Celsius AS2 XL,Celsius AS2,185,60,15,88,V,All Season,C1,FALSE,D,B,71,B,,2020/740,20,52.79,TRUE,TRUE,FALSE,2161504
39207,3860400,4981910548904,Celsius AS2 XL,Celsius AS2,175,60,16,86,H,All Season,C1,FALSE,C,B,71,B,,2020/740,50,69.20,TRUE,TRUE,FALSE,2125890
39208,3860600,4981910548447,Celsius AS2 XL,Celsius AS2,205,60,16,96,V,All Season,C1,FALSE,C,B,71,B,,2020/740,20,69.05,TRUE,TRUE,FALSE,2125889
39209,3860800,4981910549598,Celsius AS2 XL,Celsius AS2,235,60,18,107,W,All Season,C1,FALSE,C,B,71,B,,2020/740,21,83.79,TRUE,TRUE,FALSE,2125887
39210,3859500,4981910548423,Celsius AS2 XL,Celsius AS2,195,55,16,91,V,All Season,C1,FALSE,D,B,71,B,,2020/740,50,71.10,TRUE,TRUE,FALSE,2161505
39211,3859600,4981910548898,Celsius AS2,Celsius AS2,205,55,16,91,H,All Season,C1,FALSE,C,B,71,B,,2020/740,50,55.50,TRUE,TRUE,FALSE,2137011
39212,3859700,4981910547402,Celsius AS2 XL,Celsius AS2,205,55,16,94,V,All Season,C1,FALSE,C,B,71,B,,2020/740,39,57.10,TRUE,TRUE,FALSE,2125894
39213,3859900,4981910548935,Celsius AS2 XL,Celsius AS2,215,55,17,98,W,All Season,C1,FALSE,C,B,71,B,,2020/740,50,86.90,TRUE,TRUE,FALSE,2125893
39214,3860000,4981910549635,Celsius AS2 XL,Celsius AS2,225,55,17,101,W,All Season,C1,FALSE,C,B,71,B,,2020/740,21,79.46,TRUE,TRUE,FALSE,2125892
39215,3860100,4981910549567,Celsius AS2 XL,Celsius AS2,235,55,18,104,V,All Season,C1,FALSE,C,B,71,B,,2020/740,7,86.56,TRUE,TRUE,FALSE,2137009
39216,3859000,4981910549611,Celsius AS2 XL FSL,Celsius AS2,205,50,17,93,W,All Season,C1,FALSE,C,B,71,B,,2020/740,3,68.20,TRUE,TRUE,FALSE,2125897
39218,3859200,4981910548942,Celsius AS2 XL FSL,Celsius AS2,225,50,17,98,Y,All Season,C1,FALSE,C,B,71,B,,2020/740,50,83.70,TRUE,TRUE,FALSE,2125896
39219,3859300,4981910549550,Celsius AS2 XL FSL,Celsius AS2,225,50,18,99,W,All Season,C1,FALSE,C,B,71,B,,2020/740,8,87.80,TRUE,TRUE,FALSE,2137012
39220,3858300,4981910548324,Celsius AS2 XL FSL,Celsius AS2,195,45,16,84,V,All Season,C1,FALSE,D,B,71,B,,2020/740,15,64.82,TRUE,TRUE,FALSE,2125900
39221,3858600,4981910548416,Celsius AS2 XL FSL,Celsius AS2,225,45,17,94,W,All Season,C1,FALSE,C,B,71,B,,2020/740,43,69.60,TRUE,TRUE,FALSE,2161506
39222,3858700,4981910548911,Celsius AS2 XL FSL,Celsius AS2,225,45,18,95,Y,All Season,C1,FALSE,C,B,71,B,,2020/740,1,89.88,TRUE,TRUE,FALSE,2125898
